src_ip,dst_ip,src_port, Destination Port,protocol,timestamp, Flow Duration,flow_byts_s,flow_pkts_s,fwd_pkts_s, Bwd Packets/s,tot_fwd_pkts,tot_bwd_pkts,Total Length of Fwd Packets,totlen_bwd_pkts,fwd_pkt_len_max, Fwd Packet Length Min, Fwd Packet Length Mean,fwd_pkt_len_std,bwd_pkt_len_max, Bwd Packet Length Min,bwd_pkt_len_mean, Bwd Packet Length Std,pkt_len_max, Min Packet Length,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min, act_data_pkt_fwd, Flow IAT Mean, Flow IAT Max,flow_iat_min,flow_iat_std,Fwd IAT Total,fwd_iat_max,fwd_iat_min,fwd_iat_mean, Fwd IAT Std,Bwd IAT Total, Bwd IAT Max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt, PSH Flag Count, ACK Flag Count, URG Flag Count,ece_flag_cnt, Down/Up Ratio,pkt_size_avg,Init_Win_bytes_forward, Init_Win_bytes_backward,active_max,active_min,active_mean,active_std,idle_max, Idle Min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg, min_seg_size_forward,bwd_seg_size_avg,cwe_flag_count, Subflow Fwd Bytes,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
192.168.43.3,216.58.209.142,36196,443,6,2021-06-01 14:42:53,1781063.0798339844,1622.0649525053814,9.544861264309963,5.614624273123508,3.9302369911864554,10,7,1596,1293,721.0,66.0,159.6,193.77832696150514,646.0,66.0,184.71428571428572,201.3232754166537,721,66,169.94117647058823,197.30760415513498,38930.290657439444,200,140,20,4,111316.44248962402,1000519.0372467041,14.066696166992188,245436.1814766258,1695137.9776000977,1000519.0372467041,574.3503570556641,188348.66417778863,310392.0461487149,440332.41271972656,146825.31356811523,21.219253540039062,73388.73545328777,52661.63683139264,0,0,0,0,1,0,0,0,0,0,0,0.7,169.94117647058823,64240,267,1000482.0823669434,10346.88949584961,304390.4900550842,404206.6104157424,1000519.0372467041,9492.874145507812,217247.8437423706,352761.03179579286,0.0,0.0,0.0,0.0,0.0,0.0,159.6,184.71428571428572,0,10,7,1596,1293,Benign
192.168.43.3,216.58.209.142,49659,443,17,2021-06-01 14:42:53,1448715.2099609375,12691.93549814099,16.566402999694553,8.973468291501216,7.592934708193337,13,11,7504,10883,1399.0,79.0,577.2307692307693,597.7273823982292,1399.0,70.0,989.3636363636364,558.3590035626758,1399,70,766.125,615.2936502530046,378586.2760416667,104,88,8,13,62987.61782438859,442659.1396331787,19.311904907226562,111835.48174930354,1300011.6348266602,447612.5240325928,115.15617370605469,108334.30290222168,137063.03197160532,704596.757888794,201978.6834716797,19.311904907226562,70459.6757888794,70345.84610145699,0,0,0,0,1,0,0,0,0,0,0,0.8461538461538461,766.125,0,0,437705.75523376465,84738.25454711914,205589.45337931314,127747.48195412788,442498.20709228516,5730.628967285156,153582.2550455729,133931.26765431688,1196.0,4.0,0.0,0.0,82191.39783395868,0.0,577.2307692307693,989.3636363636364,0,13,11,7504,10883,Benign
192.168.43.3,216.58.209.134,59266,443,17,2021-06-01 14:42:53,897345.3044891357,16903.192031115865,23.402362384851873,11.143982088024702,12.258380296827172,10,11,6439,8729,1399.0,79.0,643.9,619.1670937638723,1399.0,70.0,793.5454545454545,575.8797796946486,1399,70,722.2857142857143,601.5453229061,361856.775510204,80,88,8,10,44867.26522445679,321380.3768157959,16.689300537109375,88558.94154899975,777767.6582336426,321380.3768157959,81.06231689453125,86418.62869262695,115061.79908397979,317584.9914550781,124172.68753051758,16.689300537109375,31758.499145507812,44626.93074380354,0,0,0,0,1,0,0,0,0,0,0,1.1,722.2857142857143,0,0,321299.31449890137,2767.801284790039,123819.47040557861,121124.43490741141,321380.3768157959,7246.255874633789,123213.49552699497,112719.63912387122,469.0,4.0,1103.0,4.0,46125.837128051215,652329.0062041737,643.9,793.5454545454545,0,10,11,6439,8729,Benign
192.168.43.3,216.58.209.134,34476,443,6,2021-06-01 14:42:53,938456.7737579346,3056.081089931769,18.11484607002792,9.590212625308897,8.52463344471902,9,8,1509,1359,708.0,66.0,167.66666666666666,198.09088823063013,646.0,66.0,169.875,192.3697205253467,708,66,168.7058823529412,195.42254813183433,38189.9723183391,180,160,20,4,58653.54835987091,498355.1502227783,9.298324584960938,122400.89847293844,857021.0933685303,498388.29040527344,51.25999450683594,107127.63667106628,168959.20153086423,440101.62353515625,155284.40475463867,63.419342041015625,62871.66050502232,58257.984862801946,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,168.7058823529412,64240,267,498322.0100402832,82672.119140625,239709.21834309897,184263.26081734145,498355.1502227783,13769.149780273438,160087.7285003662,172978.7687916584,0.0,0.0,0.0,0.0,0.0,0.0,167.66666666666666,169.875,0,9,8,1509,1359,Benign
192.168.43.3,172.67.38.66,48870,443,6,2021-06-01 14:43:04,61701.059341430664,4764.9100864397415,64.8287086590441,32.41435432952205,32.41435432952205,2,2,147,147,93.0,54.0,73.5,19.5,93.0,54.0,73.5,19.5,93,54,73.5,19.5,380.25,40,40,20,1,20567.019780476887,61646.223068237305,19.550323486328125,29047.383920878234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,73.5,501,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,73.5,0,2,2,147,147,Benign
192.168.43.3,142.250.185.42,43230,443,6,2021-06-01 14:43:09,845261.0969543457,915.6933908219431,10.647597567697012,5.915331982053896,4.732265585643117,5,4,420,354,105.0,66.0,84.0,17.69745744450315,105.0,66.0,88.5,17.03672503740082,105,66,86.0,17.549928774784245,308.0,100,80,20,2,105657.63711929321,327323.19831848145,14.30511474609375,129513.49619136994,805896.0437774658,327323.19831848145,115.63301086425781,201474.01094436646,122106.91872015319,293031.2156677246,253441.09535217285,169.0387725830078,97677.07188924153,111301.40451175063,0,0,0,0,1,0,0,0,0,0,0,0.8,86.0,501,266,327308.89320373535,253370.7618713379,290339.8275375366,36969.06566619873,327323.19831848145,39309.024810791016,206681.56941731772,122136.19419136383,0.0,0.0,0.0,0.0,0.0,0.0,84.0,88.5,0,5,4,420,354,Benign
192.168.43.3,104.16.18.94,37484,443,6,2021-06-01 14:43:09,784644.365310669,779.971190843494,10.195701841091426,5.097850920545713,5.097850920545713,4,4,306,306,93.0,54.0,76.5,17.03672503740082,93.0,54.0,76.5,17.03672503740082,93,54,76.5,17.03672503740082,290.25,80,80,20,2,112092.05218723843,295235.87226867676,17.642974853515625,121979.79324666437,750903.844833374,295235.87226867676,224304.9144744873,250301.28161112466,31903.94360155044,265139.8181915283,231333.97102355957,17.642974853515625,88379.9393971761,102019.6192567125,0,0,0,0,1,0,0,0,0,0,0,1.0,76.5,501,67,295217.27561950684,231267.69065856934,263242.4831390381,31974.79248046875,295235.87226867676,33692.83676147461,186741.82891845703,111325.49109992833,0.0,0.0,0.0,0.0,0.0,0.0,76.5,76.5,0,4,4,306,306,Benign
192.168.43.3,216.58.209.138,39180,443,6,2021-06-01 14:43:13,1650517.225265503,3263.8253739723586,20.599603251357006,10.905672309541945,9.693930941815061,18,16,2606,2781,713.0,66.0,144.77777777777777,170.30905096179174,646.0,66.0,173.8125,164.41495474484674,713,66,158.44117647058823,168.1867294157214,28286.775951557087,360,320,20,7,50015.67349289403,511024.71351623535,16.927719116210938,111706.38835846775,1650517.225265503,678501.6059875488,34.332275390625,97089.24854502958,177332.633882487,1324337.9592895508,520765.0661468506,16.927719116210938,88289.19728597005,137788.0975014699,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,158.44117647058823,64240,272,510990.3812408447,8180.856704711914,203048.98420969644,178496.1478794655,501353.50227355957,7300.615310668945,149599.60513644747,164033.4318747069,0.0,0.0,901.0,5.0,0.0,5838.138478341807,144.77777777777777,173.8125,0,18,16,2606,2781,Benign
192.168.43.3,216.58.209.138,39182,443,6,2021-06-01 14:43:13,1027000.904083252,3436.2189808879934,26.290142387071644,15.579343636783195,10.710798750288447,16,11,1924,1605,713.0,54.0,120.25,159.62553837027457,646.0,66.0,145.9090909090909,168.80567339962488,713,54,130.7037037037037,163.91344030374233,26867.615912208505,320,220,20,5,39500.034772432766,515333.1756591797,3.5762786865234375,114722.56730281953,1027000.904083252,517664.90936279297,8.58306884765625,68466.72693888347,145195.52338242254,769907.7129364014,525532.0072174072,20.9808349609375,76990.77129364014,164995.80793218678,0,0,0,0,1,0,0,0,0,0,0,0.6875,130.7037037037037,64240,267,515246.1528778076,6325.960159301758,259516.47758483887,207773.55643611483,505246.639251709,6306.648254394531,200843.33419799805,184777.38938237212,297.0,4.0,0.0,0.0,35126.985534218766,0.0,120.25,145.9090909090909,0,16,11,1924,1605,Benign
192.168.43.3,173.194.79.198,41870,443,6,2021-06-01 14:43:45,915136.8141174316,573.6847123851268,6.5563967129728775,3.2781983564864388,3.2781983564864388,3,3,249,276,105.0,66.0,83.0,16.30950643030009,105.0,66.0,92.0,18.384776310850235,105,66,87.5,17.95132307101624,322.25,60,60,20,1,183027.36282348633,575701.2367248535,24.080276489257812,236248.29805171557,915136.8141174316,575752.2583007812,339384.5558166504,457568.4070587158,118183.85124206543,575778.4843444824,575725.3170013428,53.16734313964844,287889.2421722412,287836.07482910156,0,0,0,0,1,0,0,0,0,0,0,1.0,87.5,501,266,0.0,0.0,0.0,0.0,575677.1564483643,339307.3081970215,457492.2323226929,118184.92412567139,0.0,0.0,0.0,0.0,0.0,0.0,83.0,92.0,0,3,3,249,276,Benign
192.168.43.3,216.58.210.67,49062,443,6,2021-06-01 14:43:46,150491.95289611816,2272.546760264825,26.57949427210322,13.28974713605161,13.28974713605161,2,2,171,171,105.0,66.0,85.5,19.5,105.0,66.0,85.5,19.5,105,66,85.5,19.5,380.25,40,40,20,1,50163.984298706055,141895.53260803223,18.835067749023438,64958.04167544507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.5,501,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,85.5,0,2,2,171,171,Benign
192.168.43.3,35.244.247.133,35484,443,6,2021-06-01 14:43:46,190905.09414672852,1864.8009451564478,20.952819608499414,10.476409804249707,10.476409804249707,2,2,178,178,112.0,66.0,89.0,23.0,112.0,66.0,89.0,23.0,112,66,89.0,23.0,529.0,40,40,20,1,63635.031382242836,150334.35821533203,109.67254638671875,63480.38353505196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,89.0,501,340,0.0,0.0,0.0,0.0,150334.35821533203,40351.39083862305,95342.87452697754,54991.48368835449,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0,2,2,178,178,Benign
192.168.43.3,172.217.18.150,44762,443,6,2021-06-01 14:43:46,150366.78314208984,2274.438495347908,26.601619828630504,13.300809914315252,13.300809914315252,2,2,171,171,105.0,66.0,85.5,19.5,105.0,66.0,85.5,19.5,105,66,85.5,19.5,380.25,40,40,20,1,50122.26104736328,150355.57746887207,4.5299530029296875,70875.6577478794,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.5,501,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,85.5,0,2,2,171,171,Benign
192.168.43.3,216.58.209.130,50898,443,6,2021-06-01 14:43:48,154859.5428466797,2208.4528580754027,25.829857989185992,12.914928994592996,12.914928994592996,2,2,171,171,105.0,66.0,85.5,19.5,105.0,66.0,85.5,19.5,105,66,85.5,19.5,380.25,40,40,20,1,51619.8476155599,154806.61392211914,18.358230590820312,72964.06248427757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.5,501,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,85.5,0,2,2,171,171,Benign
192.168.43.3,173.194.79.198,39845,443,17,2021-06-01 14:42:46,69244148.49281311,4638.890173273475,6.181027701487619,3.2060470788089988,2.97498062267862,222,206,168343,152873,1399.0,71.0,758.3018018018018,638.4125046024628,1399.0,70.0,742.1019417475728,626.2230009265337,1399,70,750.5046728971963,632.6266985338116,400216.53969779017,1776,1648,8,222,162164.28218457403,25106899.976730347,4.76837158203125,1494117.0277190057,69025153.87535095,25361807.107925415,64.13459777832031,312331.0130106378,2099932.02569402,69027084.58900452,25312529.32548523,4.76837158203125,336717.485800022,2176861.863130919,0,0,0,0,1,0,0,0,0,0,0,0.9279279279279279,750.5046728971963,0,0,25106707.096099854,110.14938354492188,605013.4418166686,2939406.2885367665,24851992.84553528,5257.606506347656,477613.4771459243,2575832.3983768686,9017.5,7.642857142857143,795.8,6.6,108125.07651926673,4665.15522046446,758.3018018018018,742.1019417475728,0,222,206,168343,152873,Benign
192.168.43.3,142.250.185.36,55016,443,6,2021-06-01 14:43:50,73115.82565307617,4677.509922718231,54.70771839436528,27.35385919718264,27.35385919718264,2,2,171,171,105.0,66.0,85.5,19.5,105.0,66.0,85.5,19.5,105,66,85.5,19.5,380.25,40,40,20,1,24371.941884358723,73066.94984436035,16.927719116210938,34432.57088447263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.5,501,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,85.5,0,2,2,171,171,Benign
192.168.43.3,216.58.209.131,50854,443,6,2021-06-01 14:43:50,86228.1322479248,3966.222984126282,46.388572913757685,23.194286456878842,23.194286456878842,2,2,171,171,105.0,66.0,85.5,19.5,105.0,66.0,85.5,19.5,105,66,85.5,19.5,380.25,40,40,20,1,28742.71074930827,84921.12159729004,19.311904907226562,39727.51007675469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.5,501,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,85.5,0,2,2,171,171,Benign
192.168.43.3,216.58.209.134,34476,443,6,2021-06-01 14:43:53,254990.816116333,1341.2247751070818,15.68683947493663,7.843419737468315,7.843419737468315,2,2,171,171,105.0,66.0,85.5,19.5,105.0,66.0,85.5,19.5,105,66,85.5,19.5,380.25,40,40,20,1,84996.93870544434,254966.49742126465,7.8678131103515625,120186.62761432123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.5,501,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,85.5,0,2,2,171,171,Benign
192.168.43.3,216.58.209.129,33298,443,6,2021-06-01 14:43:53,254888.29612731934,1341.7642363192992,15.693148962798821,7.8465744813994105,7.8465744813994105,2,2,171,171,105.0,66.0,85.5,19.5,105.0,66.0,85.5,19.5,105,66,85.5,19.5,380.25,40,40,20,1,84962.76537577312,254868.9842224121,8.58306884765625,120141.83951541768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.5,5062,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,85.5,0,2,2,171,171,Benign
192.168.43.3,216.58.209.142,36196,443,6,2021-06-01 14:43:53,254720.44944763184,1342.6483846963847,15.70348987948988,7.85174493974494,7.85174493974494,2,2,171,171,105.0,66.0,85.5,19.5,105.0,66.0,85.5,19.5,105,66,85.5,19.5,380.25,40,40,20,1,84906.81648254395,254583.83560180664,10.013580322265625,119979.78027154623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.5,501,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,85.5,0,2,2,171,171,Benign
192.168.43.3,172.67.38.66,48870,443,6,2021-06-01 14:43:58,308649.77836608887,1467.6828941788438,22.679426620865136,12.959672354780079,9.719754266085058,4,3,279,174,93.0,54.0,69.75,16.618889854620253,66.0,54.0,58.0,5.656854249492381,93,54,64.71428571428571,14.329931569114704,205.34693877551018,80,60,20,2,51441.62972768148,236960.88790893555,47.206878662109375,86518.51551480664,308649.77836608887,307864.6659851074,76.53236389160156,102883.25945536296,144943.972251909,239763.4983062744,236960.88790893555,2802.610397338867,119881.7491531372,117079.13875579834,0,0,0,0,1,0,0,0,0,0,0,0.75,64.71428571428571,501,67,65251.35040283203,76.53236389160156,32663.941383361816,32587.409019470215,234158.27751159668,67977.4284362793,151067.852973938,83090.42453765869,0.0,0.0,0.0,0.0,0.0,0.0,69.75,58.0,0,4,3,279,174,Benign
192.168.43.3,192.168.43.1,34372,53,17,2021-06-01 14:44:03,1756.429672241211,101341.94543233338,1138.673544183521,569.3367720917605,569.3367720917605,1,1,89,89,89.0,89.0,89.0,0.0,89.0,89.0,89.0,0.0,89,89,89.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0,1,1,89,89,Benign
192.168.43.3,192.168.43.1,32843,53,17,2021-06-01 14:44:03,29868.84117126465,5959.387543004015,66.95941059555074,33.47970529777537,33.47970529777537,1,1,89,89,89.0,89.0,89.0,0.0,89.0,89.0,89.0,0.0,89,89,89.0,0.0,0.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0,1,1,89,89,Benign
192.168.43.3,142.250.185.42,43230,443,6,2021-06-01 14:44:08,85644.00672912598,3993.274171322627,46.7049610681009,23.35248053405045,23.35248053405045,2,2,171,171,105.0,66.0,85.5,19.5,105.0,66.0,85.5,19.5,105,66,85.5,19.5,380.25,40,40,20,1,28548.002243041992,85579.87213134766,21.93450927734375,40327.62279043067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.5,501,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,85.5,0,2,2,171,171,Benign
192.168.43.3,104.16.18.94,37484,443,6,2021-06-01 14:44:08,69827.55661010742,4210.37215495872,57.28397489739755,28.641987448698774,28.641987448698774,2,2,147,147,93.0,54.0,73.5,19.5,93.0,54.0,73.5,19.5,93,54,73.5,19.5,380.25,40,40,20,1,23275.85220336914,69781.54182434082,16.689300537109375,32884.48889937733,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,73.5,501,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,73.5,0,2,2,147,147,Benign
192.168.43.3,173.194.79.198,41886,443,6,2021-06-01 14:44:14,388015.9854888916,881.406985253681,10.308853628698024,5.154426814349012,5.154426814349012,2,2,171,171,105.0,66.0,85.5,19.5,105.0,66.0,85.5,19.5,105,66,85.5,19.5,380.25,40,40,20,1,129338.66182963054,387957.3345184326,19.311904907226562,182871.01738248937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.5,1282,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,85.5,0,2,2,171,171,Benign
192.168.43.3,192.168.43.1,46752,53,17,2021-06-01 14:44:28,43559.31282043457,4270.039813684654,45.91440659875972,22.95720329937986,22.95720329937986,1,1,85,101,85.0,85.0,85.0,0.0,101.0,101.0,101.0,0.0,101,85,93.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,93.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,101.0,0,1,1,85,101,Benign
192.168.43.3,173.194.79.198,41870,443,6,2021-06-01 14:44:44,207607.98454284668,1329.428637379977,14.450311275869316,9.633540850579545,4.816770425289772,2,1,171,105,105.0,66.0,85.5,19.5,105.0,105.0,105.0,0.0,105,66,92.0,18.384776310850235,338.0,40,20,20,1,103803.99227142334,207551.7177581787,56.26678466796875,103747.72548675537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,92.0,501,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,105.0,0,2,1,171,105,Benign
192.168.43.3,216.58.210.67,49062,443,6,2021-06-01 14:44:45,95157.86170959473,2900.4434845573146,31.52655961475342,21.017706409835615,10.508853204917807,2,1,171,105,105.0,66.0,85.5,19.5,105.0,105.0,105.0,0.0,105,66,92.0,18.384776310850235,338.0,40,20,20,1,47578.93085479736,95130.20515441895,27.65655517578125,47551.27429962158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,92.0,501,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,105.0,0,2,1,171,105,Benign
192.168.43.3,35.244.247.133,35484,443,6,2021-06-01 14:44:45,93018.2933807373,3117.6663155169717,32.25172050534798,21.501147003565322,10.750573501782661,2,1,178,112,112.0,66.0,89.0,23.0,112.0,112.0,112.0,0.0,112,66,96.66666666666667,21.684607956387456,470.2222222222222,40,20,20,1,46509.14669036865,92993.49784851074,24.7955322265625,46484.35115814209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.66666666666667,501,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,112.0,0,2,1,178,112,Benign
192.168.43.3,172.217.18.150,44762,443,6,2021-06-01 14:44:45,92808.24661254883,2973.873659656893,32.324713691922746,21.5498091279485,10.77490456397425,2,1,171,105,105.0,66.0,85.5,19.5,105.0,105.0,105.0,0.0,105,66,92.0,18.384776310850235,338.0,40,20,20,1,46404.123306274414,92755.07926940918,53.16734313964844,46350.955963134766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,92.0,501,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,105.0,0,2,1,171,105,Benign
192.168.43.3,173.194.79.198,60171,443,17,2021-06-01 14:44:28,23559500.694274902,707.4003908771265,1.2733716384443656,0.5942400979407039,0.6791315405036616,14,16,8277,8389,1399.0,74.0,591.2142857142857,609.6426562891961,1399.0,70.0,524.3125,540.0718376695363,1399,70,555.5333333333333,574.559525975237,330118.648888889,112,128,8,14,812396.5756646518,22350098.609924316,14.781951904296875,4071130.1575786765,23332559.10873413,22568690.299987793,71.28715515136719,1794812.2391333948,5997673.9265073165,23275168.895721436,22558698.177337646,14.781951904296875,1551677.926381429,5615031.132732208,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,555.5333333333333,0,0,22348685.026168823,11391.639709472656,3843255.956967672,8276475.296709243,22131506.91986084,9845.733642578125,2587386.3697052,6910590.344166318,3041.0,6.0,907.0,5.0,139646.3477451635,44802.601877259716,591.2142857142857,524.3125,0,14,16,8277,8389,Benign
